interpreter.interpret,0.179
interpreter.interpret,0.166
interpreter.interpret,0.165
interpreter.interpret,0.162
interpreter.interpret,0.171
interpreter.interpret,0.166
interpreter.interpret,0.167
interpreter.interpret,0.167
interpreter.interpret,0.169
interpreter.interpret,0.172
icarus-verilog.compile_with_iverilog,0.061
icarus-verilog.simulate,0.669
icarus-verilog.compile_with_iverilog,0.06
icarus-verilog.simulate,0.689
icarus-verilog.compile_with_iverilog,0.06
icarus-verilog.simulate,0.693
icarus-verilog.compile_with_iverilog,0.061
icarus-verilog.simulate,0.688
icarus-verilog.compile_with_iverilog,0.061
icarus-verilog.simulate,0.687
icarus-verilog.compile_with_iverilog,0.06
icarus-verilog.simulate,0.682
icarus-verilog.compile_with_iverilog,0.06
icarus-verilog.simulate,0.689
icarus-verilog.compile_with_iverilog,0.061
icarus-verilog.simulate,0.669
icarus-verilog.compile_with_iverilog,0.062
icarus-verilog.simulate,0.687
icarus-verilog.compile_with_iverilog,0.061
icarus-verilog.simulate,0.69
verilog.compile_with_verilator,2.766
verilog.simulate,0.044
verilog.compile_with_verilator,2.779
verilog.simulate,0.044
verilog.compile_with_verilator,2.781
verilog.simulate,0.043
verilog.compile_with_verilator,2.788
verilog.simulate,0.045
verilog.compile_with_verilator,2.789
verilog.simulate,0.044
verilog.compile_with_verilator,2.792
verilog.simulate,0.043
verilog.compile_with_verilator,2.766
verilog.simulate,0.045
verilog.compile_with_verilator,2.76
verilog.simulate,0.045
verilog.compile_with_verilator,2.665
verilog.simulate,0.044
verilog.compile_with_verilator,2.77
verilog.simulate,0.044
