interpreter.interpret,0.277
interpreter.interpret,0.283
interpreter.interpret,0.287
interpreter.interpret,0.28
interpreter.interpret,0.281
interpreter.interpret,0.284
interpreter.interpret,0.285
interpreter.interpret,0.279
interpreter.interpret,0.281
interpreter.interpret,0.284
icarus-verilog.compile_with_iverilog,0.825
icarus-verilog.simulate,1.848
icarus-verilog.compile_with_iverilog,0.839
icarus-verilog.simulate,1.886
icarus-verilog.compile_with_iverilog,0.841
icarus-verilog.simulate,1.82
icarus-verilog.compile_with_iverilog,0.834
icarus-verilog.simulate,1.882
icarus-verilog.compile_with_iverilog,0.832
icarus-verilog.simulate,1.887
icarus-verilog.compile_with_iverilog,0.843
icarus-verilog.simulate,1.86
icarus-verilog.compile_with_iverilog,0.839
icarus-verilog.simulate,1.825
icarus-verilog.compile_with_iverilog,0.835
icarus-verilog.simulate,1.873
icarus-verilog.compile_with_iverilog,0.837
icarus-verilog.simulate,1.873
icarus-verilog.compile_with_iverilog,0.84
icarus-verilog.simulate,1.82
verilog.compile_with_verilator,37.077
verilog.simulate,0.046
verilog.compile_with_verilator,20.53
verilog.simulate,0.034
verilog.compile_with_verilator,20.452
verilog.simulate,0.043
verilog.compile_with_verilator,20.173
verilog.simulate,0.046
verilog.compile_with_verilator,20.194
verilog.simulate,0.045
verilog.compile_with_verilator,20.125
verilog.simulate,0.046
verilog.compile_with_verilator,20.172
verilog.simulate,0.044
verilog.compile_with_verilator,20.135
verilog.simulate,0.043
verilog.compile_with_verilator,20.294
verilog.simulate,0.044
verilog.compile_with_verilator,20.271
verilog.simulate,0.043
