interpreter.interpret,0.17
interpreter.interpret,0.166
interpreter.interpret,0.17
interpreter.interpret,0.166
interpreter.interpret,0.17
interpreter.interpret,0.168
interpreter.interpret,0.168
interpreter.interpret,0.171
interpreter.interpret,0.169
interpreter.interpret,0.171
icarus-verilog.compile_with_iverilog,0.046
icarus-verilog.simulate,0.617
icarus-verilog.compile_with_iverilog,0.048
icarus-verilog.simulate,0.609
icarus-verilog.compile_with_iverilog,0.046
icarus-verilog.simulate,0.619
icarus-verilog.compile_with_iverilog,0.048
icarus-verilog.simulate,0.614
icarus-verilog.compile_with_iverilog,0.049
icarus-verilog.simulate,0.617
icarus-verilog.compile_with_iverilog,0.049
icarus-verilog.simulate,0.62
icarus-verilog.compile_with_iverilog,0.052
icarus-verilog.simulate,0.618
icarus-verilog.compile_with_iverilog,0.048
icarus-verilog.simulate,0.616
icarus-verilog.compile_with_iverilog,0.047
icarus-verilog.simulate,0.615
icarus-verilog.compile_with_iverilog,0.047
icarus-verilog.simulate,0.606
verilog.compile_with_verilator,2.765
verilog.simulate,0.036
verilog.compile_with_verilator,2.772
verilog.simulate,0.036
verilog.compile_with_verilator,2.761
verilog.simulate,0.035
verilog.compile_with_verilator,2.743
verilog.simulate,0.034
verilog.compile_with_verilator,2.739
verilog.simulate,0.037
verilog.compile_with_verilator,2.764
verilog.simulate,0.036
verilog.compile_with_verilator,2.734
verilog.simulate,0.033
verilog.compile_with_verilator,2.76
verilog.simulate,0.035
verilog.compile_with_verilator,2.634
verilog.simulate,0.034
verilog.compile_with_verilator,2.612
verilog.simulate,0.033
