interpreter.interpret,0.032
interpreter.interpret,0.032
interpreter.interpret,0.033
interpreter.interpret,0.032
interpreter.interpret,0.032
interpreter.interpret,0.032
interpreter.interpret,0.03
interpreter.interpret,0.031
interpreter.interpret,0.032
interpreter.interpret,0.04
icarus-verilog.compile_with_iverilog,0.049
icarus-verilog.simulate,0.108
icarus-verilog.compile_with_iverilog,0.049
icarus-verilog.simulate,0.107
icarus-verilog.compile_with_iverilog,0.049
icarus-verilog.simulate,0.095
icarus-verilog.compile_with_iverilog,0.049
icarus-verilog.simulate,0.11
icarus-verilog.compile_with_iverilog,0.05
icarus-verilog.simulate,0.107
icarus-verilog.compile_with_iverilog,0.049
icarus-verilog.simulate,0.094
icarus-verilog.compile_with_iverilog,0.049
icarus-verilog.simulate,0.109
icarus-verilog.compile_with_iverilog,0.038
icarus-verilog.simulate,0.096
icarus-verilog.compile_with_iverilog,0.051
icarus-verilog.simulate,0.11
icarus-verilog.compile_with_iverilog,0.047
icarus-verilog.simulate,0.11
