interpreter.interpret,0.444
interpreter.interpret,0.448
interpreter.interpret,0.446
interpreter.interpret,0.441
interpreter.interpret,0.457
interpreter.interpret,0.445
interpreter.interpret,0.444
interpreter.interpret,0.438
interpreter.interpret,0.443
interpreter.interpret,0.443
icarus-verilog.compile_with_iverilog,0.039
icarus-verilog.simulate,1.106
icarus-verilog.compile_with_iverilog,0.038
icarus-verilog.simulate,1.105
icarus-verilog.compile_with_iverilog,0.038
icarus-verilog.simulate,1.118
icarus-verilog.compile_with_iverilog,0.04
icarus-verilog.simulate,1.111
icarus-verilog.compile_with_iverilog,0.038
icarus-verilog.simulate,1.102
icarus-verilog.compile_with_iverilog,0.038
icarus-verilog.simulate,1.11
icarus-verilog.compile_with_iverilog,0.039
icarus-verilog.simulate,1.096
icarus-verilog.compile_with_iverilog,0.041
icarus-verilog.simulate,1.111
icarus-verilog.compile_with_iverilog,0.04
icarus-verilog.simulate,1.109
icarus-verilog.compile_with_iverilog,0.038
icarus-verilog.simulate,1.108
verilog.compile_with_verilator,1.533
verilog.simulate,0.046
verilog.compile_with_verilator,1.499
verilog.simulate,0.043
verilog.compile_with_verilator,1.488
verilog.simulate,0.044
verilog.compile_with_verilator,1.529
verilog.simulate,0.044
verilog.compile_with_verilator,1.493
verilog.simulate,0.044
verilog.compile_with_verilator,1.496
verilog.simulate,0.043
verilog.compile_with_verilator,1.484
verilog.simulate,0.044
verilog.compile_with_verilator,1.494
verilog.simulate,0.044
verilog.compile_with_verilator,1.523
verilog.simulate,0.044
verilog.compile_with_verilator,1.555
verilog.simulate,0.044
