interpreter.interpret,0.029
interpreter.interpret,0.033
interpreter.interpret,0.028
interpreter.interpret,0.028
interpreter.interpret,0.03
interpreter.interpret,0.035
interpreter.interpret,0.028
interpreter.interpret,0.031
interpreter.interpret,0.03
interpreter.interpret,0.029
icarus-verilog.compile_with_iverilog,0.041
icarus-verilog.simulate,0.046
icarus-verilog.compile_with_iverilog,0.042
icarus-verilog.simulate,0.062
icarus-verilog.compile_with_iverilog,0.041
icarus-verilog.simulate,0.061
icarus-verilog.compile_with_iverilog,0.04
icarus-verilog.simulate,0.058
icarus-verilog.compile_with_iverilog,0.039
icarus-verilog.simulate,0.061
icarus-verilog.compile_with_iverilog,0.039
icarus-verilog.simulate,0.048
icarus-verilog.compile_with_iverilog,0.041
icarus-verilog.simulate,0.061
icarus-verilog.compile_with_iverilog,0.039
icarus-verilog.simulate,0.061
icarus-verilog.compile_with_iverilog,0.042
icarus-verilog.simulate,0.061
icarus-verilog.compile_with_iverilog,0.039
icarus-verilog.simulate,0.062
verilog.compile_with_verilator,1.631
verilog.simulate,0.013
verilog.compile_with_verilator,1.661
verilog.simulate,0.013
verilog.compile_with_verilator,1.65
verilog.simulate,0.013
verilog.compile_with_verilator,1.631
verilog.simulate,0.013
verilog.compile_with_verilator,1.661
verilog.simulate,0.013
verilog.compile_with_verilator,1.642
verilog.simulate,0.013
verilog.compile_with_verilator,1.652
verilog.simulate,0.013
verilog.compile_with_verilator,1.64
verilog.simulate,0.013
verilog.compile_with_verilator,1.634
verilog.simulate,0.013
verilog.compile_with_verilator,1.655
verilog.simulate,0.013
