interpreter.interpret,0.546
interpreter.interpret,0.547
interpreter.interpret,0.546
interpreter.interpret,0.546
interpreter.interpret,0.553
interpreter.interpret,0.546
interpreter.interpret,0.549
interpreter.interpret,0.546
interpreter.interpret,0.547
interpreter.interpret,0.546
icarus-verilog.compile_with_iverilog,0.864
icarus-verilog.simulate,2.962
icarus-verilog.compile_with_iverilog,0.853
icarus-verilog.simulate,3.064
icarus-verilog.compile_with_iverilog,0.867
icarus-verilog.simulate,3.066
icarus-verilog.compile_with_iverilog,0.854
icarus-verilog.simulate,3.038
icarus-verilog.compile_with_iverilog,0.864
icarus-verilog.simulate,3.009
icarus-verilog.compile_with_iverilog,0.856
icarus-verilog.simulate,3.032
icarus-verilog.compile_with_iverilog,0.859
icarus-verilog.simulate,3.106
icarus-verilog.compile_with_iverilog,0.862
icarus-verilog.simulate,3.03
icarus-verilog.compile_with_iverilog,0.862
icarus-verilog.simulate,3.055
icarus-verilog.compile_with_iverilog,0.862
icarus-verilog.simulate,2.964
verilog.compile_with_verilator,31.471
verilog.simulate,0.067
verilog.compile_with_verilator,18.91
verilog.simulate,0.067
verilog.compile_with_verilator,18.725
verilog.simulate,0.065
verilog.compile_with_verilator,18.941
verilog.simulate,0.066
verilog.compile_with_verilator,18.809
verilog.simulate,0.064
verilog.compile_with_verilator,18.783
verilog.simulate,0.065
verilog.compile_with_verilator,18.742
verilog.simulate,0.054
verilog.compile_with_verilator,18.902
verilog.simulate,0.066
verilog.compile_with_verilator,18.696
verilog.simulate,0.067
verilog.compile_with_verilator,18.674
verilog.simulate,0.068
