interpreter.interpret,0.036
interpreter.interpret,0.034
interpreter.interpret,0.032
interpreter.interpret,0.031
interpreter.interpret,0.041
interpreter.interpret,0.035
interpreter.interpret,0.036
interpreter.interpret,0.035
interpreter.interpret,0.035
interpreter.interpret,0.033
icarus-verilog.compile_with_iverilog,0.057
icarus-verilog.simulate,0.107
icarus-verilog.compile_with_iverilog,0.06
icarus-verilog.simulate,0.121
icarus-verilog.compile_with_iverilog,0.057
icarus-verilog.simulate,0.107
icarus-verilog.compile_with_iverilog,0.059
icarus-verilog.simulate,0.107
icarus-verilog.compile_with_iverilog,0.058
icarus-verilog.simulate,0.122
icarus-verilog.compile_with_iverilog,0.058
icarus-verilog.simulate,0.122
icarus-verilog.compile_with_iverilog,0.058
icarus-verilog.simulate,0.121
icarus-verilog.compile_with_iverilog,0.058
icarus-verilog.simulate,0.123
icarus-verilog.compile_with_iverilog,0.062
icarus-verilog.simulate,0.121
icarus-verilog.compile_with_iverilog,0.059
icarus-verilog.simulate,0.122
verilog.compile_with_verilator,2.74
verilog.simulate,0.019
verilog.compile_with_verilator,2.765
verilog.simulate,0.019
verilog.compile_with_verilator,2.728
verilog.simulate,0.019
verilog.compile_with_verilator,2.736
verilog.simulate,0.02
verilog.compile_with_verilator,2.739
verilog.simulate,0.019
verilog.compile_with_verilator,2.773
verilog.simulate,0.019
verilog.compile_with_verilator,2.733
verilog.simulate,0.021
verilog.compile_with_verilator,2.748
verilog.simulate,0.02
verilog.compile_with_verilator,2.754
verilog.simulate,0.019
verilog.compile_with_verilator,2.748
verilog.simulate,0.018
