interpreter.interpret,0.044
interpreter.interpret,0.043
interpreter.interpret,0.045
interpreter.interpret,0.045
interpreter.interpret,0.043
interpreter.interpret,0.046
interpreter.interpret,0.044
interpreter.interpret,0.044
interpreter.interpret,0.045
interpreter.interpret,0.045
icarus-verilog.compile_with_iverilog,0.059
icarus-verilog.simulate,0.211
icarus-verilog.compile_with_iverilog,0.06
icarus-verilog.simulate,0.221
icarus-verilog.compile_with_iverilog,0.06
icarus-verilog.simulate,0.208
icarus-verilog.compile_with_iverilog,0.059
icarus-verilog.simulate,0.219
icarus-verilog.compile_with_iverilog,0.059
icarus-verilog.simulate,0.222
icarus-verilog.compile_with_iverilog,0.058
icarus-verilog.simulate,0.208
icarus-verilog.compile_with_iverilog,0.06
icarus-verilog.simulate,0.223
icarus-verilog.compile_with_iverilog,0.059
icarus-verilog.simulate,0.221
icarus-verilog.compile_with_iverilog,0.061
icarus-verilog.simulate,0.221
icarus-verilog.compile_with_iverilog,0.059
icarus-verilog.simulate,0.229
verilog.compile_with_verilator,3.748
verilog.simulate,0.025
verilog.compile_with_verilator,3.743
verilog.simulate,0.026
verilog.compile_with_verilator,3.702
verilog.simulate,0.026
verilog.compile_with_verilator,3.769
verilog.simulate,0.027
verilog.compile_with_verilator,3.694
verilog.simulate,0.026
verilog.compile_with_verilator,3.732
verilog.simulate,0.026
verilog.compile_with_verilator,3.704
verilog.simulate,0.026
verilog.compile_with_verilator,3.727
verilog.simulate,0.026
verilog.compile_with_verilator,3.689
verilog.simulate,0.026
verilog.compile_with_verilator,3.732
verilog.simulate,0.027
