interpreter.interpret,0.097
interpreter.interpret,0.095
interpreter.interpret,0.093
interpreter.interpret,0.095
interpreter.interpret,0.096
interpreter.interpret,0.101
interpreter.interpret,0.094
interpreter.interpret,0.099
interpreter.interpret,0.103
interpreter.interpret,0.096
icarus-verilog.compile_with_iverilog,0.056
icarus-verilog.simulate,0.322
icarus-verilog.compile_with_iverilog,0.058
icarus-verilog.simulate,0.321
icarus-verilog.compile_with_iverilog,0.057
icarus-verilog.simulate,0.323
icarus-verilog.compile_with_iverilog,0.053
icarus-verilog.simulate,0.321
icarus-verilog.compile_with_iverilog,0.056
icarus-verilog.simulate,0.325
icarus-verilog.compile_with_iverilog,0.057
icarus-verilog.simulate,0.324
icarus-verilog.compile_with_iverilog,0.058
icarus-verilog.simulate,0.324
icarus-verilog.compile_with_iverilog,0.057
icarus-verilog.simulate,0.309
icarus-verilog.compile_with_iverilog,0.056
icarus-verilog.simulate,0.321
icarus-verilog.compile_with_iverilog,0.053
icarus-verilog.simulate,0.321
verilog.compile_with_verilator,2.331
verilog.simulate,0.029
verilog.compile_with_verilator,2.414
verilog.simulate,0.033
verilog.compile_with_verilator,2.329
verilog.simulate,0.031
verilog.compile_with_verilator,2.337
verilog.simulate,0.032
verilog.compile_with_verilator,2.333
verilog.simulate,0.027
verilog.compile_with_verilator,2.325
verilog.simulate,0.031
verilog.compile_with_verilator,2.35
verilog.simulate,0.03
verilog.compile_with_verilator,2.305
verilog.simulate,0.029
verilog.compile_with_verilator,2.345
verilog.simulate,0.029
verilog.compile_with_verilator,2.316
verilog.simulate,0.032
