interpreter.interpret,0.025
interpreter.interpret,0.025
interpreter.interpret,0.028
interpreter.interpret,0.026
interpreter.interpret,0.024
interpreter.interpret,0.025
interpreter.interpret,0.025
interpreter.interpret,0.031
interpreter.interpret,0.028
interpreter.interpret,0.027
icarus-verilog.compile_with_iverilog,0.052
icarus-verilog.simulate,0.082
icarus-verilog.compile_with_iverilog,0.052
icarus-verilog.simulate,0.082
icarus-verilog.compile_with_iverilog,0.052
icarus-verilog.simulate,0.082
icarus-verilog.compile_with_iverilog,0.051
icarus-verilog.simulate,0.081
icarus-verilog.compile_with_iverilog,0.049
icarus-verilog.simulate,0.081
icarus-verilog.compile_with_iverilog,0.052
icarus-verilog.simulate,0.082
icarus-verilog.compile_with_iverilog,0.049
icarus-verilog.simulate,0.083
icarus-verilog.compile_with_iverilog,0.05
icarus-verilog.simulate,0.079
icarus-verilog.compile_with_iverilog,0.051
icarus-verilog.simulate,0.081
icarus-verilog.compile_with_iverilog,0.052
icarus-verilog.simulate,0.067
verilog.compile_with_verilator,2.387
verilog.simulate,0.015
verilog.compile_with_verilator,2.391
verilog.simulate,0.015
verilog.compile_with_verilator,2.385
verilog.simulate,0.015
verilog.compile_with_verilator,2.379
verilog.simulate,0.015
verilog.compile_with_verilator,2.383
verilog.simulate,0.015
verilog.compile_with_verilator,2.38
verilog.simulate,0.015
verilog.compile_with_verilator,2.382
verilog.simulate,0.014
verilog.compile_with_verilator,2.374
verilog.simulate,0.015
verilog.compile_with_verilator,2.385
verilog.simulate,0.014
verilog.compile_with_verilator,2.41
verilog.simulate,0.015
