interpreter.interpret,0.428
interpreter.interpret,0.432
interpreter.interpret,0.448
interpreter.interpret,0.433
interpreter.interpret,0.435
interpreter.interpret,0.432
interpreter.interpret,0.439
interpreter.interpret,0.434
interpreter.interpret,0.439
interpreter.interpret,0.432
icarus-verilog.compile_with_iverilog,0.038
icarus-verilog.simulate,1.014
icarus-verilog.compile_with_iverilog,0.037
icarus-verilog.simulate,1.007
icarus-verilog.compile_with_iverilog,0.038
icarus-verilog.simulate,1.011
icarus-verilog.compile_with_iverilog,0.037
icarus-verilog.simulate,1.005
icarus-verilog.compile_with_iverilog,0.038
icarus-verilog.simulate,1.006
icarus-verilog.compile_with_iverilog,0.039
icarus-verilog.simulate,1.009
icarus-verilog.compile_with_iverilog,0.039
icarus-verilog.simulate,0.998
icarus-verilog.compile_with_iverilog,0.038
icarus-verilog.simulate,1.009
icarus-verilog.compile_with_iverilog,0.037
icarus-verilog.simulate,1.013
icarus-verilog.compile_with_iverilog,0.038
icarus-verilog.simulate,0.995
verilog.compile_with_verilator,1.562
verilog.simulate,0.042
verilog.compile_with_verilator,1.541
verilog.simulate,0.04
verilog.compile_with_verilator,1.568
verilog.simulate,0.04
verilog.compile_with_verilator,1.551
verilog.simulate,0.04
verilog.compile_with_verilator,1.561
verilog.simulate,0.042
verilog.compile_with_verilator,1.55
verilog.simulate,0.04
verilog.compile_with_verilator,1.544
verilog.simulate,0.042
verilog.compile_with_verilator,1.542
verilog.simulate,0.042
verilog.compile_with_verilator,1.55
verilog.simulate,0.04
verilog.compile_with_verilator,1.546
verilog.simulate,0.041
